id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
25400003;4 Allée du Chêne;Audincourt;47.48631;6.84373;R;Gazole;1;2026-04-09 16:32:38;2.386
25400003;4 Allée du Chêne;Audincourt;47.48631;6.84373;R;SP95;2;2026-04-08 14:02:48;2.016
25400003;4 Allée du Chêne;Audincourt;47.48631;6.84373;R;E10;5;2026-04-08 14:02:48;1.944
25400003;4 Allée du Chêne;Audincourt;47.48631;6.84373;R;SP98;6;2026-04-08 14:02:48;2.072
59470003;Route de Begues;WORMHOUT;50.891;2.463;R;Gazole;1;2026-04-07 07:23:14;2.45
59470003;Route de Begues;WORMHOUT;50.891;2.463;R;E85;3;2026-04-09 08:22:57;0.799
59470003;Route de Begues;WORMHOUT;50.891;2.463;R;E10;5;2026-04-08 09:19:42;1.999
59470003;Route de Begues;WORMHOUT;50.891;2.463;R;SP98;6;2026-04-07 07:23:14;2.089
20220002;29, Ave Pdt Paul Doumer;L'ÎLE-ROUSSE;42.632;8.945;R;Gazole;1;2026-04-08 08:18:05;2.21
20220002;29, Ave Pdt Paul Doumer;L'ÎLE-ROUSSE;42.632;8.945;R;SP95;2;2026-04-07 19:53:59;1.99
14000003;26 BOULEVARD DU MARECHAL JUIN;Caen;49.21;-0.374;R;Gazole;1;2026-04-09 19:43:02;2.25
14000003;26 BOULEVARD DU MARECHAL JUIN;Caen;49.21;-0.374;R;E10;5;2026-04-09 19:43:02;1.99
14000003;26 BOULEVARD DU MARECHAL JUIN;Caen;49.21;-0.374;R;SP98;6;2026-04-09 19:43:02;1.99
80500003;Rue de Roye;MONTDIDIER;49.64844;2.58299;R;Gazole;1;2026-04-08 08:32:20;2.429
80500003;Rue de Roye;MONTDIDIER;49.64844;2.58299;R;E85;3;2026-04-08 08:32:21;0.729
80500003;Rue de Roye;MONTDIDIER;49.64844;2.58299;R;E10;5;2026-04-08 08:32:21;1.99
80500003;Rue de Roye;MONTDIDIER;49.64844;2.58299;R;SP98;6;2026-04-08 08:32:21;2.09
51170001;RUE DE LA GARE;FISMES;49.309610628899996;3.68670452849;R;Gazole;1;2026-04-07 14:53:30;2.41
51170001;RUE DE LA GARE;FISMES;49.309610628899996;3.68670452849;R;E10;5;2026-04-01 15:28:19;1.988
51170001;RUE DE LA GARE;FISMES;49.309610628899996;3.68670452849;R;SP98;6;2026-04-01 15:28:19;2.112
42400004;La Varizelle;Saint-Chamond;45.462;4.493;R;Gazole;1;2026-04-09 08:33:00;2.447
